Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
36761250	5456	8992	9344	332.816	548.512	569.984	496	
36766208	5360	9008	9040	326.960	549.488	551.440	576	
36771164	5472	8896	8832	333.792	542.656	538.752	624	
36776119	5584	8608	8944	340.624	525.088	545.584	656	
36781074	5728	8128	9344	349.408	495.808	569.984	736	
36786031	5920	7568	9888	361.120	461.648	603.168	880	
36790987	6192	7088	10400	377.712	432.368	634.400	880	
36795942	6432	6928	10960	392.352	422.608	668.560	992	
36800898	6672	6944	11408	406.992	423.584	695.888	1072	
36805854	6816	7072	11760	415.776	431.392	717.360	1168	
36810809	6832	7328	11904	416.752	447.008	726.144	1264	
36815765	6800	7744	12032	414.800	472.384	733.952	1424	
36820720	6832	8016	12032	416.752	488.976	733.952	1488	
36825674	6800	8208	11904	414.800	500.688	726.144	1488	
36830632	6928	8336	11680	422.608	508.496	712.480	1616	
36835588	7040	8352	11264	429.440	509.472	687.104	1552	
36840544	7088	8320	10880	432.368	507.520	663.680	1552	
36845499	7136	8192	10656	435.296	499.712	650.016	1584	
36850456	7200	8032	10576	439.200	489.952	645.136	1600	
36855411	7264	7808	10528	443.104	476.288	642.208	1536	
36860367	7472	7472	10448	455.792	455.792	637.328	1520	
36865323	7584	7120	10608	462.624	434.320	647.088	1632	
36870280	7824	6656	10752	477.264	406.016	655.872	1632	
36875235	7824	6384	10960	477.264	389.424	668.560	1616	
36880189	8000	6080	11040	488.000	370.880	673.440	1536	
36885148	8064	5888	11104	491.904	359.168	677.344	1504	
36890103	7872	5664	11200	480.192	345.504	683.200	1456	
36895060	7728	5440	11264	471.408	331.840	687.104	1456	
36900016	7312	5296	11232	446.032	323.056	685.152	1472	
36904973	6976	5424	11056	425.536	330.864	674.416	1472	
36909929	6624	5488	10688	404.064	334.768	651.968	1424	
36914885	6288	5616	10272	383.568	342.576	626.592	1472	
36919841	5888	5744	9872	359.168	350.384	602.192	1456	
36924797	5472	5888	9632	333.792	359.168	587.552	1456	
36929752	5120	5984	9424	312.320	365.024	574.864	1648	
36934710	4800	6032	9440	292.800	367.952	575.840	1568	
36939666	4672	5920	9520	284.992	361.120	580.720	1648	
36944623	4960	5552	9632	302.560	338.672	587.552	1712	
36949579	5280	5136	9920	322.080	313.296	605.120	1824	
36954535	5472	4688	10432	333.792	285.968	636.352	1808	
36959491	6000	4400	10672	366.000	268.400	650.992	1840	
36964448	6640	4032	10816	405.040	245.952	659.776	1952	
36969402	7200	3776	10944	439.200	230.336	667.584	2016	
36974360	7552	3648	10880	460.672	222.528	663.680	2000	
36979316	7760	3552	10816	473.360	216.672	659.776	2080	
36984272	7744	3568	10672	472.384	217.648	650.992	2144	
36989228	7552	3680	10496	460.672	224.480	640.256	2304	
36994185	7328	3712	10064	447.008	226.432	613.904	2400	
36999142	7184	3776	9504	438.224	230.336	579.744	2560	
37004098	6848	3840	9152	417.728	234.240	558.272	2576	
37009055	6560	3888	8848	400.160	237.168	539.728	2704	
37014011	6272	3904	8672	382.592	238.144	528.992	2864	
37018967	6144	4000	8608	374.784	244.000	525.088	2928	
37023923	6048	3984	8704	368.928	243.024	530.944	3088	
37028879	6064	3888	8912	369.904	237.168	543.632	3216	
37033834	6144	3776	9264	374.784	230.336	565.104	3344	
37038792	6208	3632	9728	378.688	221.552	593.408	3488	
37043747	6480	3520	10256	395.280	214.720	625.616	3520	
37048703	6560	3296	10976	400.160	201.056	669.536	3664	
37053659	6816	2784	11488	415.776	169.824	700.768	3616	
37058615	7024	2112	11840	428.464	128.832	722.240	3824	
37063570	7104	1200	11920	433.344	73.200	727.120	3904	
37068524	7136	160	11792	435.296	9.760	719.312	3984	
37073483	6880	-800	11568	419.680	-48.800	705.648	4128	
37078440	6672	-1728	11168	406.992	-105.408	681.248	4192	
37083395	6560	-2464	10704	400.160	-150.304	652.944	4352	
37088352	6240	-3024	10224	380.640	-184.464	623.664	4480	
37093308	5936	-3232	9856	362.096	-197.152	601.216	4624	
37098264	5824	-3152	9728	355.264	-192.272	593.408	4768	
37103221	5792	-2832	9696	353.312	-172.752	591.456	4912	
37108177	6048	-2640	10112	368.928	-161.040	616.832	4944	
37113132	6560	-2480	10560	400.160	-151.280	644.160	5120	
37118090	7200	-2432	11168	439.200	-148.352	681.248	5120	
37123046	8000	-2272	11536	488.000	-138.592	703.696	5168	
37128002	8864	-2032	11792	540.704	-123.952	719.312	5216	
37132958	9744	-1696	11936	594.384	-103.456	728.096	5248	
37137915	10528	-1440	12176	642.208	-87.840	742.736	5232	
37142871	11088	-1456	12304	676.368	-88.816	750.544	5168	
37147827	11328	-1632	12432	691.008	-99.552	758.352	5136	
37152784	11344	-1728	12448	691.984	-105.408	759.328	5056	
37157740	11040	-2048	12480	673.440	-124.928	761.280	4944	
37162696	10368	-2512	12320	632.448	-153.232	751.520	4848	
37167653	9536	-3248	12192	581.696	-198.128	743.712	4720	
37172610	8496	-4288	11904	518.256	-261.568	726.144	4672	
37177564	7792	-5360	11584	475.312	-326.960	706.624	4528	
37182522	7200	-6176	11216	439.200	-376.736	684.176	4480	
37187479	6992	-6928	10832	426.512	-422.608	660.752	4288	
37192435	6944	-7632	10624	423.584	-465.552	648.064	4192	
37197391	7040	-8160	10784	429.440	-497.760	657.824	4096	
37202347	7360	-8384	11344	448.960	-511.424	691.984	3888	
37207303	7808	-8480	12016	476.288	-517.280	732.976	3776	
37212257	8688	-7968	12320	529.968	-486.048	751.520	3648	
37217214	9936	-6992	12192	606.096	-426.512	743.712	3424	
37222170	11072	-6000	11872	675.392	-366.000	724.192	3376	
37227125	11824	-5136	11856	721.264	-313.296	723.216	3200	
37232081	12224	-4672	12032	745.664	-284.992	733.952	3136	
37237038	12240	-4608	12400	746.640	-281.088	756.400	3088	
37241993	11808	-5264	12768	720.288	-321.104	778.848	2896	
37246949	11264	-5968	12752	687.104	-364.048	777.872	2832	
37251905	10672	-6784	12432	650.992	-413.824	758.352	2704	
37256860	10096	-7632	12048	615.856	-465.552	734.928	2544	
37261817	9504	-8320	11984	579.744	-507.520	731.024	2368	
37266773	8832	-8960	12096	538.752	-546.560	737.856	2272	
37271728	8496	-9536	12448	518.256	-581.696	759.328	2144	
37276684	8512	-10176	12832	519.232	-620.736	782.752	1936	
37281640	8960	-10528	12976	546.560	-642.208	791.536	1872	
37286596	9584	-10640	12896	584.624	-649.040	786.656	1680	
37291549	10368	-10448	12768	632.448	-637.328	778.848	1632	
37296507	11216	-9968	12480	684.176	-608.048	761.280	1520	
37301464	11952	-9216	12032	729.072	-562.176	733.952	1392	
37306420	12624	-8704	11648	770.064	-530.944	710.528	1232	
37311376	13088	-8304	11392	798.368	-506.544	694.912	1088	
37316334	13184	-8080	11280	804.224	-492.880	688.080	944	
37321288	13152	-8016	11328	802.272	-488.976	691.008	848	
37326245	13024	-8048	11392	794.464	-490.928	694.912	656	
37331202	12800	-8288	11360	780.800	-505.568	692.960	448	
37336157	12480	-8512	11280	761.280	-519.232	688.080	320	
37341113	11984	-8928	11312	731.024	-544.608	690.032	112	
37346070	11408	-9488	11344	695.888	-578.768	691.984	-80	
37351025	10912	-10224	11376	665.632	-623.664	693.936	-240	
37355981	10400	-10864	11472	634.400	-662.704	699.792	-416	
37360938	10032	-11552	11456	611.952	-704.672	698.816	-560	
37365894	9760	-12176	11408	595.360	-742.736	695.888	-640	
37370850	9488	-12608	11296	578.768	-769.088	689.056	-752	
37375806	9216	-12800	11056	562.176	-780.800	674.416	-1008	
37380762	8928	-12832	10768	544.608	-782.752	656.848	-1072	
37385716	8624	-12720	10480	526.064	-775.920	639.280	-1248	
37390674	8320	-12544	10256	507.520	-765.184	625.616	-1392	
37395631	8096	-12176	10000	493.856	-742.736	610.000	-1472	
37400587	7984	-11760	9824	487.024	-717.360	599.264	-1520	
37405543	8064	-11360	9760	491.904	-692.960	595.360	-1520	
37410499	8224	-11216	9920	501.664	-684.176	605.120	-1616	
37415455	8528	-11232	10080	520.208	-685.152	614.880	-1664	
37420409	9184	-11376	10144	560.224	-693.936	618.784	-1616	
37425368	10048	-11504	10240	612.928	-701.744	624.640	-1584	
37430324	10832	-11536	10192	660.752	-703.696	621.712	-1504	
37435279	11472	-11440	10256	699.792	-697.840	625.616	-1552	
37440236	12176	-11408	10160	742.736	-695.888	619.760	-1504	
37445192	12672	-11504	10032	772.992	-701.744	611.952	-1472	
37450148	13120	-11536	9856	800.320	-703.696	601.216	-1568	
37455105	13248	-11504	9664	808.128	-701.744	589.504	-1552	
37460061	13120	-11376	9456	800.320	-693.936	576.816	-1520	
37465016	12912	-11360	9232	787.632	-692.960	563.152	-1536	
37469972	12608	-11152	8928	769.088	-680.272	544.608	-1584	
37474928	12352	-11104	8704	753.472	-677.344	530.944	-1568	
37479884	11872	-11168	8576	724.192	-681.248	523.136	-1584	
37484839	11344	-11360	8512	691.984	-692.960	519.232	-1568	
37489795	10640	-11536	8528	649.040	-703.696	520.208	-1632	
37494752	10048	-11872	8576	612.928	-724.192	523.136	-1600	
37499708	9680	-12384	8576	590.480	-755.424	523.136	-1584	
37504663	9216	-13056	8592	562.176	-796.416	524.112	-1632	
37509621	8816	-14000	8608	537.776	-854.000	525.088	-1616	
37514575	8656	-14672	8688	528.016	-894.992	529.968	-1584	
37519532	8592	-14960	8560	524.112	-912.560	522.160	-1648	
37524488	8624	-15088	8448	526.064	-920.368	515.328	-1616	
37529443	8832	-14992	8192	538.752	-914.512	499.712	-1536	
37534401	8976	-14800	7952	547.536	-902.800	485.072	-1600	
37539357	8992	-14544	7840	548.512	-887.184	478.240	-1552	
37544313	8944	-14320	7712	545.584	-873.520	470.432	-1568	
37549268	9088	-14160	7696	554.368	-863.760	469.456	-1552	
37554224	9344	-13776	7648	569.984	-840.336	466.528	-1520	
37559180	9760	-12896	7504	595.360	-786.656	457.744	-1568	
37564136	10080	-12304	7344	614.880	-750.544	447.984	-1472	
37569094	10192	-12000	7264	621.712	-732.000	443.104	-1568	
37574050	10144	-12048	7168	618.784	-734.928	437.248	-1584	
37579005	10048	-12240	7216	612.928	-746.640	440.176	-1536	
37583962	10048	-12432	7088	612.928	-758.352	432.368	-1536	
37588918	9968	-12704	7104	608.048	-774.944	433.344	-1536	
37593872	9872	-13008	6928	602.192	-793.488	422.608	-1520	
37598831	9744	-13360	6800	594.384	-814.960	414.800	-1536	
37603787	9552	-13712	6688	582.672	-836.432	407.968	-1536	
37608743	9248	-14096	6560	564.128	-859.856	400.160	-1568	
37613699	9088	-14480	6416	554.368	-883.280	391.376	-1520	
37618656	9104	-14832	6400	555.344	-904.752	390.400	-1504	
37623612	9264	-15152	6624	565.104	-924.272	404.064	-1520	
37628567	9280	-15296	6784	566.080	-933.056	413.824	-1472	
37633524	9568	-15328	6896	583.648	-935.008	420.656	-1440	
37638480	9792	-15136	6800	597.312	-923.296	414.800	-1376	
37643435	9696	-14800	6624	591.456	-902.800	404.064	-1344	
37648391	9664	-14416	6544	589.504	-879.376	399.184	-1328	
37653347	9536	-14256	6384	581.696	-869.616	389.424	-1248	
37658302	9440	-14288	6320	575.840	-871.568	385.520	-1264	
37663259	9344	-14224	6240	569.984	-867.664	380.640	-1280	
37668216	9280	-13984	6096	566.080	-853.024	371.856	-1232	
37673170	9088	-13600	5904	554.368	-829.600	360.144	-1216	
37678127	9040	-13536	5936	551.440	-825.696	362.096	-1152	
37683084	8848	-13584	6080	539.728	-828.624	370.880	-1168	
37688040	8832	-13728	6128	538.752	-837.408	373.808	-1104	
37692996	8864	-13616	6096	540.704	-830.576	371.856	-1120	
37697953	8688	-13344	5984	529.968	-813.984	365.024	-1104	
37702910	8528	-13232	5984	520.208	-807.152	365.024	-1152	
37707866	8256	-13456	5888	503.616	-820.816	359.168	-1104	
37712822	8016	-13776	5872	488.976	-840.336	358.192	-1088	
37717778	7872	-14096	5616	480.192	-859.856	342.576	-1120	
37722733	7760	-14160	5504	473.360	-863.760	335.744	-1008	
37727691	7872	-14336	5360	480.192	-874.496	326.960	-1056	
37732647	7968	-14544	5344	486.048	-887.184	325.984	-992	
37737601	8000	-14608	5312	488.000	-891.088	324.032	-976	
37742559	8160	-14672	5376	497.760	-894.992	327.936	-944	
37747515	8336	-14704	5424	508.496	-896.944	330.864	-880	
37752471	8400	-14544	5536	512.400	-887.184	337.696	-896	
37757427	8464	-14464	5600	516.304	-882.304	341.600	-848	
37762383	8320	-14368	5568	507.520	-876.448	339.648	-864	
37767337	8112	-14416	5600	494.832	-879.376	341.600	-848	
37772295	7904	-14480	5632	482.144	-883.280	343.552	-832	
37777251	7712	-14672	5536	470.432	-894.992	337.696	-896	
37782208	7632	-14816	5440	465.552	-903.776	331.840	-880	
37787163	7424	-14960	5296	452.864	-912.560	323.056	-896	
37792120	7280	-15056	5232	444.080	-918.416	319.152	-848	
37797076	7168	-15008	5168	437.248	-915.488	315.248	-800	
37802032	7104	-15024	5136	433.344	-916.464	313.296	-784	
37806988	7232	-14960	5136	441.152	-912.560	313.296	-784	
37811943	7360	-14752	5088	448.960	-899.872	310.368	-720	
37816899	7488	-14512	5056	456.768	-885.232	308.416	-672	
37821854	7616	-14416	5184	464.576	-879.376	316.224	-656	
37826810	7744	-14336	5328	472.384	-874.496	325.008	-704	
37831766	7776	-14304	5392	474.336	-872.544	328.912	-608	
37836721	7856	-14144	5472	479.216	-862.784	333.792	-656	
37841677	7584	-14032	5392	462.624	-855.952	328.912	-640	
37846633	7360	-14064	5264	448.960	-857.904	321.104	-608	
37851588	6976	-14176	5184	425.536	-864.736	316.224	-608	
37856545	6608	-14368	5056	403.088	-876.448	308.416	-656	
37861501	6352	-14432	4880	387.472	-880.352	297.680	-640	
37866457	6080	-14416	4784	370.880	-879.376	291.824	-656	
37871413	6096	-14256	4672	371.856	-869.616	284.992	-672	
37876369	6208	-14256	4608	378.688	-869.616	281.088	-688	
37881324	6368	-14240	4544	388.448	-868.640	277.184	-592	
37886282	6544	-14240	4640	399.184	-868.640	283.040	-608	
37891238	6784	-14304	4688	413.824	-872.544	285.968	-576	
37896193	6864	-14352	4816	418.704	-875.472	293.776	-496	
37901149	7136	-14416	4800	435.296	-879.376	292.800	-464	
37906106	7104	-14576	4864	433.344	-889.136	296.704	-448	
37911063	7120	-14720	4720	434.320	-897.920	287.920	-432	
37916019	7088	-14704	4672	432.368	-896.944	284.992	-352	
37920976	7120	-14560	4656	434.320	-888.160	284.016	-320	
37925933	7136	-14448	4624	435.296	-881.328	282.064	-288	
37930888	7184	-14320	4640	438.224	-873.520	283.040	-192	
37935844	7248	-14112	4688	442.128	-860.832	285.968	-160	
37940800	7248	-13856	4672	442.128	-845.216	284.992	-160	
37945755	7184	-13472	4672	438.224	-821.792	284.992	-32	
37950713	7072	-13072	4640	431.392	-797.392	283.040	16	
37955670	6960	-12880	4608	424.560	-785.680	281.088	64	
37960626	6640	-13056	4592	405.040	-796.416	280.112	-32	
37965581	6320	-13360	4624	385.520	-814.960	282.064	-80	
37970537	6080	-13536	4432	370.880	-825.696	270.352	-288	
37975494	5776	-13600	4208	352.336	-829.600	256.688	-416	
37980450	5648	-13744	3984	344.528	-838.384	243.024	-384	
37985406	5568	-13856	3728	339.648	-845.216	227.408	-384	
37990360	5504	-13968	3600	335.744	-852.048	219.600	-288	
37995318	5536	-14112	3536	337.696	-860.832	215.696	-192	
38000275	5696	-14208	3424	347.456	-866.688	208.864	-192	
38005231	5840	-14288	3376	356.240	-871.568	205.936	-64	
38010186	6144	-14240	3424	374.784	-868.640	208.864	-32	
38015143	6384	-14288	3568	389.424	-871.568	217.648	128	
38020099	6592	-14320	3760	402.112	-873.520	229.360	224	
38025055	6784	-14480	4000	413.824	-883.280	244.000	304	
38030012	6944	-14480	4224	423.584	-883.280	257.664	400	
38034968	6992	-14288	4400	426.512	-871.568	268.400	432	
38039924	7136	-14128	4464	435.296	-861.808	272.304	480	
38044880	7184	-14128	4352	438.224	-861.808	265.472	528	
38049836	7200	-14304	4192	439.200	-872.544	255.712	512	
38054793	7136	-14368	3984	435.296	-876.448	243.024	560	
38059749	6992	-14384	3856	426.512	-877.424	235.216	512	
38064706	6848	-14512	3808	417.728	-885.232	232.288	512	
38069662	6688	-14624	3728	407.968	-892.064	227.408	512	
38074618	6528	-14720	3520	398.208	-897.920	214.720	592	
38079575	6528	-14768	3344	398.208	-900.848	203.984	576	
38084531	6352	-14704	3216	387.472	-896.944	196.176	592	
38089486	6336	-14608	3040	386.496	-891.088	185.440	624	
38094444	6352	-14496	3056	387.472	-884.256	186.416	640	
38099401	6368	-14512	3120	388.448	-885.232	190.320	752	
38104357	6416	-14544	3168	391.376	-887.184	193.248	752	
38109311	6320	-14496	3328	385.520	-884.256	203.008	736	
38114267	6304	-14512	3360	384.544	-885.232	204.960	768	
38119224	6144	-14512	3520	374.784	-885.232	214.720	848	
38124179	6096	-14448	3552	371.856	-881.328	216.672	768	
38129133	6064	-14560	3520	369.904	-888.160	214.720	800	
38134092	6112	-14704	3312	372.832	-896.944	202.032	880	
38139048	6160	-14912	3152	375.760	-909.632	192.272	768	
38144004	6144	-15152	3040	374.784	-924.272	185.440	848	
38148961	5936	-15392	2832	362.096	-938.912	172.752	864	
38153917	5920	-15504	2688	361.120	-945.744	163.968	896	
38158875	5776	-15648	2608	352.336	-954.528	159.088	880	
38163830	5856	-15728	2512	357.216	-959.408	153.232	864	
38168785	5984	-15696	2352	365.024	-957.456	143.472	864	
38173739	6048	-15776	2240	368.928	-962.336	136.640	848	
38178697	6112	-15760	2160	372.832	-961.360	131.760	848	
38183653	6176	-15536	2112	376.736	-947.696	128.832	800	
38188608	6336	-15408	2064	386.496	-939.888	125.904	720	
38193565	6432	-15296	1904	392.352	-933.056	116.144	672	
38198521	6496	-15184	1776	396.256	-926.224	108.336	592	
38203477	6480	-15088	1536	395.280	-920.368	93.696	432	
38208433	6480	-14928	1312	395.280	-910.608	80.032	336	
38213389	6288	-14704	1104	383.568	-896.944	67.344	208	
38218344	6288	-14608	880	383.568	-891.088	53.680	48	
38223300	6224	-14560	672	379.664	-888.160	40.992	-128	
38228255	6224	-14592	544	379.664	-890.112	33.184	-240	
38233209	6336	-14656	464	386.496	-894.016	28.304	-384	
38238168	6432	-14800	416	392.352	-902.800	25.376	-576	
38243124	6512	-14976	288	397.232	-913.536	17.568	-704	
38248080	6640	-15120	288	405.040	-922.320	17.568	-736	
38253036	6672	-15328	192	406.992	-935.008	11.712	-864	
38257992	6672	-15424	96	406.992	-940.864	5.856	-928	
38262948	6752	-15488	0	411.872	-944.768	0.000	-1008	
38267903	6672	-15440	-128	406.992	-941.840	-7.808	-1088	
38272859	6656	-15424	-192	406.016	-940.864	-11.712	-1072	
38277816	6592	-15360	-160	402.112	-936.960	-9.760	-1152	
38282771	6560	-15264	-224	400.160	-931.104	-13.664	-1120	
38287727	6528	-14960	-224	398.208	-912.560	-13.664	-1072	
38292683	6544	-14688	-208	399.184	-895.968	-12.688	-1072	
38297637	6544	-14544	-224	399.184	-887.184	-13.664	-928	
38302595	6576	-14576	-208	401.136	-889.136	-12.688	-864	
38307551	6512	-14720	-112	397.232	-897.920	-6.832	-720	
38312504	6480	-14752	0	395.280	-899.872	0.000	-656	
38317463	6288	-14880	208	383.568	-907.680	12.688	-560	
38322419	6144	-15152	416	374.784	-924.272	25.376	-528	
38327376	5904	-15344	544	360.144	-935.984	33.184	-448	
38332332	5744	-15392	672	350.384	-938.912	40.992	-400	
38337287	5584	-15440	624	340.624	-941.840	38.064	-464	
38342243	5488	-15456	672	334.768	-942.816	40.992	-512	
38347199	5328	-15536	608	325.008	-947.696	37.088	-512	
38352156	5264	-15568	560	321.104	-949.648	34.160	-624	
38357112	5312	-15600	464	324.032	-951.600	28.304	-704	
38362069	5456	-15488	320	332.816	-944.768	19.520	-752	
38367026	5728	-15344	160	349.408	-935.984	9.760	-864	
38371981	6048	-15152	0	368.928	-924.272	0.000	-1024	
38376937	6352	-15056	-80	387.472	-918.416	-4.880	-1088	
38381893	6592	-15056	-144	402.112	-918.416	-8.784	-1168	
38386848	6672	-14992	-176	406.992	-914.512	-10.736	-1264	
38391804	6640	-15008	-80	405.040	-915.488	-4.880	-1344	
38396760	6640	-15040	0	405.040	-917.440	0.000	-1376	
38401717	6384	-15184	144	389.424	-926.224	8.784	-1520	
38406673	6176	-15312	272	376.736	-934.032	16.592	-1600	
38411628	5808	-15440	352	354.288	-941.840	21.472	-1712	
38416585	5408	-15440	576	329.888	-941.840	35.136	-1856	
38421542	5152	-15472	640	314.272	-943.792	39.040	-1920	
38426497	4976	-15568	752	303.536	-949.648	45.872	-2096	
38431454	4896	-15568	752	298.656	-949.648	45.872	-2208	
38436410	4864	-15568	736	296.704	-949.648	44.896	-2320	
38441364	5008	-15616	640	305.488	-952.576	39.040	-2480	
