Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]
37485645	7776	-1680	13760	474.336	-102.48	839.36	144
37490603	7760	-1712	13712	473.36	-104.432	836.432	112
37495558	7776	-1792	13776	474.336	-109.312	840.336	128
37500514	7680	-1776	13776	468.48	-108.336	840.336	160
37505469	7648	-1728	13696	466.528	-105.408	835.456	112
37510424	7584	-1664	13696	462.624	-101.504	835.456	128
37515380	7616	-1696	13648	464.576	-103.456	832.528	144
37520336	7648	-1680	13792	466.528	-102.48	841.312	192
37525292	7728	-1680	13808	471.408	-102.48	842.288	96
37530248	7696	-1648	13808	469.456	-100.528	842.288	160
37535201	7712	-1696	13824	470.432	-103.456	843.264	208
37540159	7696	-1648	13872	469.456	-100.528	846.192	80
37545114	7696	-1632	13888	469.456	-99.552	847.168	32
37550069	7744	-1664	13776	472.384	-101.504	840.336	128
37555026	7760	-1584	13744	473.36	-96.624	838.384	48
37559982	7792	-1488	13696	475.312	-90.768	835.456	64
37564937	7824	-1472	13664	477.264	-89.792	833.504	16
37569892	7760	-1488	13680	473.36	-90.768	834.48	144
37574847	7792	-1472	13712	475.312	-89.792	836.432	112
37579802	7792	-1408	13760	475.312	-85.888	839.36	48
37584758	7728	-1472	13664	471.408	-89.792	833.504	192
37589713	7728	-1344	13616	471.408	-81.984	830.576	128
37594669	7664	-1264	13520	467.504	-77.104	824.72	112
37599624	7712	-1120	13600	470.432	-68.32	829.6	112
37604579	7680	-944	13472	468.48	-57.584	821.792	80
37609533	7808	-880	13440	476.288	-53.68	819.84	32
37614488	7840	-768	13472	478.24	-46.848	821.792	16
37619444	7904	-688	13280	482.144	-41.968	810.08	112
37624400	8000	-464	13040	488	-28.304	795.44	48
37629357	8080	-336	12864	492.88	-20.496	784.704	-16
37634313	8240	-64	12784	502.64	-3.904	779.824	0
37639268	8464	144	12800	516.304	8.784	780.8	-80
37644224	8720	352	12784	531.92	21.472	779.824	-16
37649181	9040	672	12896	551.44	40.992	786.656	-96
37654136	9296	1104	12976	567.056	67.344	791.536	-96
37659092	9392	1552	12848	572.912	94.672	783.728	-160
37664048	10048	1744	12672	612.928	106.384	772.992	-224
37669004	10512	1968	12656	641.232	120.048	772.016	-208
37673958	10768	2192	12400	656.848	133.712	756.4	-304
37678914	11328	2240	12080	691.008	136.64	736.88	-400
37683870	11680	2448	11760	712.48	149.328	717.36	-368
37688825	12080	2944	11392	736.88	179.584	694.912	-496
37693782	12608	3632	11200	769.088	221.552	683.2	-480
37698737	13216	4240	11184	806.176	258.64	682.224	-512
37703692	13616	5040	11376	830.576	307.44	693.936	-528
37708647	14144	5840	11776	862.784	356.24	718.336	-640
37713603	14512	6688	12304	885.232	407.968	750.544	-720
37718559	14992	7200	12944	914.512	439.2	789.584	-752
37723516	15392	7424	13664	938.912	452.864	833.504	-1008
37728472	15776	7392	14448	962.336	450.912	881.328	-1184
37733428	15952	7168	15216	973.072	437.248	928.176	-1296
37738384	16240	6528	15696	990.64	398.208	957.456	-1632
37743340	16512	5792	16032	1007.232	353.312	977.952	-1696
37748295	16768	4944	16304	1022.848	301.584	994.544	-1888
37753251	16960	4336	16480	1034.56	264.496	1005.28	-1936
37758207	17120	3840	16528	1044.32	234.24	1008.208	-2192
37763163	17040	3680	16640	1039.44	224.48	1015.04	-2240
37768117	17296	3680	16656	1055.056	224.48	1016.016	-2160
37773072	17392	3664	16784	1060.912	223.504	1023.824	-2208
37778028	17760	3680	16896	1083.36	224.48	1030.656	-2224
37782983	17888	3712	17232	1091.168	226.432	1051.152	-2144
37787939	18000	3856	17440	1098	235.216	1063.84	-2048
37792895	18272	4048	17648	1114.592	246.928	1076.528	-2016
37797849	18368	4032	17712	1120.448	245.952	1080.432	-1984
37802805	18384	4096	17728	1121.424	249.856	1081.408	-1872
37807762	18336	3952	17600	1118.496	241.072	1073.6	-1856
37812718	18432	3872	17280	1124.352	236.192	1054.08	-1728
37817673	18512	3808	16896	1129.232	232.288	1030.656	-1520
37822628	18512	3696	16576	1129.232	225.456	1011.136	-1392
37827584	19024	3552	16128	1160.464	216.672	983.808	-1168
37832539	18912	3328	15904	1153.632	203.008	970.144	-976
37837495	18976	3328	15712	1157.536	203.008	958.432	-832
37842451	19024	3280	15648	1160.464	200.08	954.528	-624
37847407	19184	3200	15648	1170.224	195.2	954.528	-496
37852361	19216	3120	15552	1172.176	190.32	948.672	-256
37857317	19104	3088	15552	1165.344	188.368	948.672	-192
37862271	18944	3056	15376	1155.584	186.416	937.936	-80
37867226	18800	3232	15232	1146.8	197.152	929.152	64
37872184	18656	3408	14944	1138.016	207.888	911.584	64
37877139	18400	3632	14752	1122.4	221.552	899.872	272
37882094	18304	3616	14480	1116.544	220.576	883.28	320
37887049	18176	3792	14288	1108.736	231.312	871.568	464
37892004	18016	3968	13968	1098.976	242.048	852.048	496
37896957	17856	4096	13696	1089.216	249.856	835.456	528
37901915	17552	4160	13440	1070.672	253.76	819.84	672
37906872	17440	4224	13088	1063.84	257.664	798.368	528
37911828	17280	4176	12880	1054.08	254.736	785.68	544
37916784	17120	4288	12576	1044.32	261.568	767.136	656
37921740	17216	4448	12288	1050.176	271.328	749.568	512
37926696	16976	4720	12016	1035.536	287.92	732.976	640
37931652	16864	4784	11696	1028.704	291.824	713.456	624
37936608	16752	4896	11392	1021.872	298.656	694.912	736
37941564	16624	5120	11008	1014.064	312.32	671.488	736
37946521	16560	5328	10736	1010.16	325.008	654.896	848
37951477	16608	5376	10384	1013.088	327.936	633.424	1072
37956433	16400	5472	10224	1000.4	333.792	623.664	1104
37961389	16448	5376	9984	1003.328	327.936	609.024	1232
37966345	16368	5408	9872	998.448	329.888	602.192	1280
37971302	16272	5232	9664	992.592	319.152	589.504	1392
37976258	16128	5008	9440	983.808	305.488	575.84	1600
37981214	15936	4976	9312	972.096	303.536	568.032	1600
37986166	16032	4608	9056	977.952	281.088	552.416	1904
37991124	15552	4736	8976	948.672	288.896	547.536	2016
37996079	15040	4768	8896	917.44	290.848	542.656	2064
38001036	14624	4688	8560	892.064	285.968	522.16	2304
38005992	14272	4800	8400	870.592	292.8	512.4	2416
38010948	13760	5024	8144	839.36	306.464	496.784	2560
38015904	13440	5264	7936	819.84	321.104	484.096	2688
38020861	13200	5520	7520	805.2	336.72	458.72	2832
38025816	13040	5632	7264	795.44	343.552	443.104	2912
38030772	12688	5728	7056	773.968	349.408	430.416	2992
38035728	12288	5872	7072	749.568	358.192	431.392	3168
38040683	11952	6016	6848	729.072	366.976	417.728	3024
38045640	11616	6336	6656	708.576	386.496	406.016	2928
38050596	11168	6288	6352	681.248	383.568	387.472	2848
38055551	10688	6064	6000	651.968	369.904	366	2624
38060507	10368	5904	5552	632.448	360.144	338.672	2448
38065464	9984	5856	4976	609.024	357.216	303.536	2096
38070420	9664	5776	4448	589.504	352.336	271.328	1856
38075376	9472	5792	3840	577.792	353.312	234.24	1504
38080331	9280	5824	3328	566.08	355.264	203.008	1136
38085287	9232	5888	2832	563.152	359.168	172.752	976
38090244	9280	6144	2512	566.08	374.784	153.232	704
38095200	9488	6480	2352	578.768	395.28	143.472	480
38100156	9600	6688	2272	585.6	407.968	138.592	176
38105111	9632	6976	2192	587.552	425.536	133.712	-176
38110067	9536	7440	2064	581.696	453.84	125.904	-384
38115023	9424	7680	1840	574.864	468.48	112.24	-832
38119979	9296	7872	1744	567.056	480.192	106.384	-1168
38124936	9088	8016	1536	554.368	488.976	93.696	-1584
38129892	8496	8208	1376	518.256	500.688	83.936	-1888
38134849	7872	8320	1056	480.192	507.52	64.416	-2128
38139805	7232	8208	512	441.152	500.688	31.232	-2400
38144761	6736	7680	96	410.896	468.48	5.856	-2640
38149714	6304	6912	256	384.544	421.632	15.616	-2976
38154670	6016	6048	1120	366.976	368.928	68.32	-3152
38159628	6000	5088	2064	366	310.368	125.904	-3264
38164585	6272	4304	3152	382.592	262.544	192.272	-3488
38169540	6672	3744	3952	406.992	228.384	241.072	-3536
38174496	7408	3456	4240	451.888	210.816	258.64	-3776
38179452	8176	3408	4000	498.736	207.888	244	-3888
38184407	9216	3792	3248	562.176	231.312	198.128	-3824
38189363	10192	4640	2240	621.712	283.04	136.64	-3872
38194320	11008	5952	1168	671.488	363.072	71.248	-3760
38199277	11680	7296	80	712.48	445.056	4.88	-3632
38204233	12160	8496	-816	741.76	518.256	-49.776	-3440
38209189	12560	9632	-1472	766.16	587.552	-89.792	-3168
38214142	12736	10704	-1872	776.896	652.944	-114.192	-3056
38219097	12448	11728	-1792	759.328	715.408	-109.312	-2720
38224055	11744	12512	-1728	716.384	763.232	-105.408	-2624
38229012	10576	12800	-1664	645.136	780.8	-101.504	-2560
38233968	9248	12448	-1488	564.128	759.328	-90.768	-2384
38238925	7856	11904	-1248	479.216	726.144	-76.128	-2496
38243881	6624	11328	-720	404.064	691.008	-43.92	-2368
38248836	5440	10784	-528	331.84	657.824	-32.208	-2384
38253792	4400	10240	-544	268.4	624.64	-33.184	-2272
38258748	3536	9600	-752	215.696	585.6	-45.872	-2368
38263703	2880	8896	-944	175.68	542.656	-57.584	-2448
38268660	2320	8384	-1136	141.52	511.424	-69.296	-2304
38273615	1728	8160	-1328	105.408	497.76	-81.008	-2464
38278571	1216	8032	-1632	74.176	489.952	-99.552	-2528
38283527	704	7904	-2016	42.944	482.144	-122.976	-2560
38288484	336	7744	-2400	20.496	472.384	-146.4	-2704
38293440	16	7600	-2800	0.976	463.6	-170.8	-2528
38298397	-160	7424	-2848	-9.76	452.864	-173.728	-2576
38303354	-240	7312	-2800	-14.64	446.032	-170.8	-2448
38308310	-160	7120	-2656	-9.76	434.32	-162.016	-2528
38313266	-144	6848	-2544	-8.784	417.728	-155.184	-2528
38318221	48	6416	-2240	2.928	391.376	-136.64	-2272
38323178	464	6000	-1792	28.304	366	-109.312	-2384
38328134	992	5392	-1264	60.512	328.912	-77.104	-2416
38333089	1680	4928	-752	102.48	300.608	-45.872	-2384
38338045	2656	4544	-480	162.016	277.184	-29.28	-2496
38343001	3760	4208	-384	229.36	256.688	-23.424	-2384
38347957	5072	4032	-416	309.392	245.952	-25.376	-2496
38352913	6352	4064	-560	387.472	247.904	-34.16	-2320
38357870	7664	4304	-624	467.504	262.544	-38.064	-2352
38362826	8880	4736	-656	541.68	288.896	-40.016	-2256
38367782	9840	5104	-704	600.24	311.344	-42.944	-2032
38372738	10944	5840	-928	667.584	356.24	-56.608	-2016
38377693	11840	6528	-928	722.24	398.208	-56.608	-1920
38382649	12576	7296	-832	767.136	445.056	-50.752	-1808
38387606	13056	7968	-768	796.416	486.048	-46.848	-1696
38392562	13424	8496	-544	818.864	518.256	-33.184	-1584
38397518	13712	8864	-512	836.432	540.704	-31.232	-1568
38402473	13888	9152	-512	847.168	558.272	-31.232	-1328
38407428	13968	9280	-592	852.048	566.08	-36.112	-1376
38412384	13984	9344	-640	853.024	569.984	-39.04	-1264
38417340	13824	9328	-752	843.264	569.008	-45.872	-1008
38422296	13536	9280	-768	825.696	566.08	-46.848	-944
38427252	13024	9248	-800	794.464	564.128	-48.8	-768
38432210	12512	9152	-848	763.232	558.272	-51.728	-720
38437165	11968	9136	-768	730.048	557.296	-46.848	-512
38442121	11504	9328	-640	701.744	569.008	-39.04	-432
38447077	11184	9680	-352	682.224	590.48	-21.472	-432
38452033	10816	10224	-80	659.776	623.664	-4.88	-64
38456989	10544	10752	256	643.184	655.872	15.616	-80
38461944	10272	11312	496	626.592	690.032	30.256	-48
38466900	10144	11856	608	618.784	723.216	37.088	160
38471856	10064	12320	560	613.904	751.52	34.16	176
38476812	10112	12672	464	616.832	772.992	28.304	336
38481770	10192	12880	320	621.712	785.68	19.52	336
38486726	10272	12928	80	626.592	788.608	4.88	592
38491683	10320	12816	-16	629.52	781.776	-0.976	528
38496639	10416	12528	-176	635.376	764.208	-10.736	528
38501594	10432	12160	-128	636.352	741.76	-7.808	752
38506552	10704	11632	-128	652.944	709.552	-7.808	672
38511508	10864	11200	-80	662.704	683.2	-4.88	720
38516464	10928	10736	48	666.608	654.896	2.928	784
38521421	10784	10368	160	657.824	632.448	9.76	672
38526377	10672	9984	432	650.992	609.024	26.352	752
38531333	10640	9840	608	649.04	600.24	37.088	720
38536288	10624	9808	832	648.064	598.288	50.752	848
38541244	10784	9936	928	657.824	606.096	56.608	720
38546201	11008	10256	960	671.488	625.616	58.56	672
38551157	11216	10688	928	684.176	651.968	56.608	880
38556112	11552	11024	896	704.672	672.464	54.656	768
38561068	11856	11360	688	723.216	692.96	41.968	976
38566023	12016	11504	464	732.976	701.744	28.304	912
38570981	12256	11376	224	747.616	693.936	13.664	976
38575937	12304	11216	16	750.544	684.176	0.976	1104
38580893	12160	10784	-176	741.76	657.824	-10.736	1008
38585849	12096	10176	-384	737.856	620.736	-23.424	1280
38590805	12048	9584	-544	734.928	584.624	-33.184	1216
38595763	12000	8912	-640	732	543.632	-39.04	1168
38600719	11904	8272	-720	726.144	504.592	-43.92	1328
38605676	11792	7744	-608	719.312	472.384	-37.088	1200
38610631	11648	7600	-464	710.528	463.6	-28.304	1312
38615589	11520	7504	-224	702.72	457.744	-13.664	1312
38620546	11312	7568	-32	690.032	461.648	-1.952	1392
38625501	11200	7664	224	683.2	467.504	13.664	1360
38630456	11008	7872	400	671.488	480.192	24.4	1328
38635413	10736	8272	592	654.896	504.592	36.112	1600
38640370	10384	8640	624	633.424	527.04	38.064	1552
38645326	10160	8896	528	619.76	542.656	32.208	1680
38650282	9952	9008	400	607.072	549.488	24.4	1856
38655238	9792	9056	128	597.312	552.416	7.808	1888
38660193	9728	8960	-144	593.408	546.56	-8.784	2160
38665148	9584	8752	-352	584.624	533.872	-21.472	2224
38670105	9536	8512	-496	581.696	519.232	-30.256	2480
38675059	9584	8208	-640	584.624	500.688	-39.04	2432
38680017	9696	7872	-624	591.456	480.192	-38.064	2464
38684973	9584	7456	-368	584.624	454.816	-22.448	2608
38689929	9616	7072	-128	586.576	431.392	-7.808	2624
38694884	9488	6672	64	578.768	406.992	3.904	2672
38699840	9328	6208	240	569.008	378.688	14.64	2736
38704795	9088	5904	416	554.368	360.144	25.376	2640
38709751	8768	5680	560	534.848	346.48	34.16	2720
38714707	8384	5472	672	511.424	333.792	40.992	2704
38719663	8048	5568	736	490.928	339.648	44.896	2880
38724619	7712	5664	816	470.432	345.504	49.776	2864
38729574	7408	6016	1040	451.888	366.976	63.44	2848
38734530	7168	6400	1264	437.248	390.4	77.104	3040
38739485	6928	6880	1472	422.608	419.68	89.792	3024
38744441	6816	7952	1568	415.776	485.072	95.648	3136
38749398	7056	8896	1632	430.416	542.656	99.552	3152
38754354	7456	9520	1568	454.816	580.72	95.648	3248
38759308	8000	9760	1632	488	595.36	99.552	3360
38764264	8512	9536	1744	519.232	581.696	106.384	3376
38769219	8800	8944	1984	536.8	545.584	121.024	3456
38774174	9408	7904	2256	573.888	482.144	137.616	3264
38779128	9920	7296	2560	605.12	445.056	156.16	3088
38784086	10848	6880	2576	661.728	419.68	157.136	2896
38789042	11248	6704	2624	686.128	408.944	160.064	2560
38793997	11728	6784	2624	715.408	413.824	160.064	2144
38798953	12160	6960	2576	741.76	424.56	157.136	1664
38803908	12368	7328	2512	754.448	447.008	153.232	1280
38808864	12544	7984	2592	765.184	487.024	158.112	880
38813820	12560	8416	2736	766.16	513.376	166.896	544
38818777	12640	8544	3056	771.04	521.184	186.416	352
38823732	12656	8496	3392	772.016	518.256	206.912	240
38828685	12656	8000	3872	772.016	488	236.192	432
38833643	12768	7632	4160	778.848	465.552	253.76	896
38838597	12704	7424	4448	774.944	452.864	271.328	1168
38843553	12576	7072	4592	767.136	431.392	280.112	1264
38848509	12832	7008	4496	782.752	427.488	274.256	1024
38853464	12864	7104	4448	784.704	433.344	271.328	880
38858420	12864	7232	4368	784.704	441.152	266.448	560
38863376	12896	7296	4240	786.656	445.056	258.64	384
38868331	13200	7584	3904	805.2	462.624	238.144	352
38873287	13568	8016	3632	827.648	488.976	221.552	80
38878242	13840	8576	3216	844.24	523.136	196.176	-32
38883198	14032	8960	2912	855.952	546.56	177.632	-96
38888154	14480	9152	2528	883.28	558.272	154.208	-256
38893109	14784	9200	2272	901.824	561.2	138.592	-352
38898064	15520	9120	2128	946.72	556.32	129.808	-464
38903019	15920	8704	2144	971.12	530.944	130.784	-304
38907975	16064	8016	2416	979.904	488.976	147.376	-416
38912931	16032	7424	2960	977.952	452.864	180.56	-528
38917884	15824	7040	3664	965.264	429.44	223.504	-496
38922840	15424	6560	4384	940.864	400.16	267.424	-640
38927795	15040	6064	5104	917.44	369.904	311.344	-752
38932750	14720	5744	5648	897.92	350.384	344.528	-960
38937706	14304	5568	6048	872.544	339.648	368.928	-1232
38942662	14240	5584	6400	868.64	340.624	390.4	-1344
38947617	14304	5744	6448	872.544	350.384	393.328	-1584
38952572	14432	5920	6416	880.352	361.12	391.376	-1600
38957528	14848	6128	6256	905.728	373.808	381.616	-1792
38962482	15456	6448	5936	942.816	393.328	362.096	-1920
38967438	16208	6496	5776	988.688	396.256	352.336	-1792
38972397	16832	6128	5856	1026.752	373.808	357.216	-1840
38977353	17184	5680	6048	1048.224	346.48	368.928	-1776
38982308	17280	5312	6368	1054.08	324.032	388.448	-1824
38987264	17360	5040	6640	1058.96	307.44	405.04	-1744
38992220	17232	4752	6912	1051.152	289.872	421.632	-1760
38997175	16800	4368	7328	1024.8	266.448	447.008	-1904
39002132	16336	4112	7840	996.496	250.832	478.24	-1808
39007088	15808	4160	8192	964.288	253.76	499.712	-1888
39012041	15520	4384	8416	946.72	267.424	513.376	-1968
39016998	15488	4656	8352	944.768	284.016	509.472	-1968
39021954	15552	4960	8320	948.672	302.56	507.52	-2080
39026909	15792	5104	8160	963.312	311.344	497.76	-2016
39031866	16048	5184	8144	978.928	316.224	496.784	-2144
39036822	16432	4944	8112	1002.352	301.584	494.832	-2096
39041778	16896	4656	8144	1030.656	284.016	496.784	-2160
39046734	17344	4560	8240	1057.984	278.16	502.64	-2208
39051691	17680	4256	8224	1078.48	259.616	501.664	-2032
39056647	17936	4016	8320	1094.096	244.976	507.52	-2096
39061603	17920	3744	8416	1093.12	228.384	513.376	-1968
39066560	17664	3424	8576	1077.504	208.864	523.136	-1920
39071515	17200	3216	8864	1049.2	196.176	540.704	-1952
39076471	16624	3200	9216	1014.064	195.2	562.176	-1776
39081426	16224	3072	9504	989.664	187.392	579.744	-1792
39086382	15952	2880	9696	973.072	175.68	591.456	-1696
39091337	15616	2608	10016	952.576	159.088	610.976	-1776
39096294	15440	2208	9984	941.84	134.688	609.024	-1760
39101250	15248	1952	10096	930.128	119.072	615.856	-1728
39106207	15360	1792	10096	936.96	109.312	615.856	-1776
39111163	15536	1904	10224	947.696	116.144	623.664	-1712
39116120	15936	2224	10272	972.096	135.664	626.592	-1712
39121076	16272	2384	10384	992.592	145.424	633.424	-1712
39126032	16544	2416	10576	1009.184	147.376	645.136	-1792
39130988	16704	2240	10688	1018.944	136.64	651.968	-1936
39135945	16784	2160	10768	1023.824	131.76	656.848	-1888
39140901	16768	1888	11008	1022.848	115.168	671.488	-2048
39145856	16464	1600	11392	1004.304	97.6	694.912	-2112
39150814	16016	1296	11760	976.976	79.056	717.36	-2096
39155769	15616	976	12048	952.576	59.536	734.928	-2096
39160725	15376	656	12208	937.936	40.016	744.688	-2080
39165682	15104	480	12272	921.344	29.28	748.592	-2080
39170639	15040	112	12224	917.44	6.832	745.664	-1984
39175594	14784	-16	12272	901.824	-0.976	748.592	-1968
39180551	14640	-32	12064	893.04	-1.952	735.904	-1952
39185507	14624	-288	12064	892.064	-17.568	735.904	-1712
39190462	14608	-208	11984	891.088	-12.688	731.024	-1680
